category,title,page_content,is_augmented
근무환경 및 제도,근무/휴게시간,2024년 3월 4일부터 새로운 근무시간이 적용됩니다 아래 내용을 참고 부탁드립니다 팀 목표 달성을 위한 근무 제도 변경 안내 2024년 12월 1일부터 새로운 근무시간이 적용됩니다 아래 내용을 참고 부탁드립니다 근무 제도 변경 안내 출근 가능 시간 추가 코어 타임 명칭 변경 근무시간 플렉스팀은 시차출퇴근제를 운영하고 있으며 출근 가능 시간은 오전 8시부터 10시까지입니다 출근 시각 이후 9시간1일 8시간 1시간 휴게 뒤에 퇴근하는 것을 원칙으로 합니다 근무시간은 flex를 통해 기록합니다 공동의 룰을 잘 지키는지 확인하고 개선하기 위해서는 flex에 근무를 기록하는 것이 필요합니다 flex에 근무 기록을 요청 드립니다 코워킹 타임coworking time 1000 1230 2시간 30분 1400 1700 3시간 코워킹 타임은 구성원간 협업미팅 등 공동활동을 위한 최소한의 시간입니다 코워킹 타임 내에서 필요하면 다른 구성원에게 협업과 미팅을 요청 가능하고 요청 받은 구성원은 협업이 가능하도록 시간을 확보하여야 합니다 코워킹 타임 중의 자리를 비워야 할 경우에 구성원과 공유를 위해 사전 휴가 등록이 필요합니다 예를 들어 코워킹 타임의 시작 시간은 10시이고 이후 출근을 하게 되는 경우 사전에 휴가를 사용해서 다른 동료가 근태 상태를 알 수 있어야 합니다 사전에 등록하지 않고 당일 휴가를 사용해야하는 경우에 반드시 사후 휴가 등록이 필요합니다 홈그라운드 내에서 30분 내외의 휴식 목적의 시간 사용 시에는 휴게를 이용할 수 있습니다 코워킹 타임 외 시간에도 상호 협의를 통해 구성원간 협업이 가능합니다 휴게시간 플렉스팀은 법적 휴게 시간을 준수합니다 근무 4시간 30분 휴게 근무 8시간 1시간 휴게 공식 휴게 시간 1230 1330 본업을 위한 이동 미팅을 제외한 개인 용무는 휴게 시간을 활용 가능합니다 휴게 사용 시에 법적 휴게 시간을 초과하는 경우 초과하는 만큼 추가 근무를 해야합니다 flex 기록 근무 및 휴게시간은 flex를 통해 기록합니다 flex 사용 방법은 flex user guide 를 참고 부탁드립니다 FAQ Q 10시보다 늦게 출근하는 경우 휴게 시간 등록이 가능한가요 A 출퇴근 시 휴게시간 사용은 불가합니다 해당 경우에는 시간차 연차 등록을 부탁드립니다,FALSE
근무환경 및 제도,외근,사용방법 flex에 외근을 등록변경하고 슬랙을 통해 함께 일하는 동료분들에게 공유합니다 특히 flex와 구글 캘린더의 연동을 꼭 확인해주셔서 근무 시간 내 나의 일정을 동료들이 확인할 수 있도록 해주세요 비용지원 외근 시 교통비를 지원합니다 택시 카카오T 비즈니스 외근 선택 법인카드 결제 사용은 불가 합니다 대중교통 법인카드 법인차량 이용 안내 Culture Team 에 문의 FAQ,FALSE
근무환경 및 제도,원격근무,사용 기준 원격근무는 하루씩만 사용 가능합니다 이틀 연속하여 사용할 수 없습니다 팀 내 협업을 위한 코어 타임 업무 리듬을 유지하기 위해 원격 근무의 연속 사용을 제한합니다 또한 휴일과 연속해서 사용할 수 없습니다 원격근무는 팀 내 중요한 일정이 있는 경우에 사용이 제한됩니다 월요일은 전사 위클리 금요일은 챕터 및 팀 회의 수요일은 너나들이 행사 등의 이유로 원격근무를 지양합니다 화 목요일 사용만이 권장되고 휴일과 이어진 화 목요일에는 사용할 수 없습니다 월요일이 휴일인 경우 화요일 사용 불가 금요일이 휴일인 경우 목요일 사용 불가 수요일이 휴일인 경우 화요일 목요일 사용 불가 사용 방법 최소 1일 전에 슬랙을 통해 동료에게 공유하고 flex를 통해 승인을 받습니다 반려될 수 있습니다 슬랙 공유 시에는 sharingtimeandattendance 채널을 이용 부탁드립니다 flex의 승인자는 조직 리드이며 공유 내용은 장소 시간 업무 내용입니다 비용 관련 원격근무 시에는 업무상 지원되는 비용은 지원되지 않습니다 식대지원 출퇴근 대중교통비 등 FAQ Q 왜 연속 사용은 불가한가요 A 팀 내 협업을 위한 코어 타임 업무 리듬을 유지하기 위해 원격 근무의 연속 사용을 제한합니다 Q 원격 근무 장소는 별도로 제약은 없나요 A 업무에 몰입할 수 있는 공간에서 진행 부탁드리며 휴양지나 놀러 가는 곳에서 원격 근무는 지양 부탁 드립니다 Q 휴가와 달리 승인을 받아야 하는 이유는 무엇인가요 A 휴가는 구성원에게 부여된 것을 사용하는 것이지만 원격근무는 상황에 따라 제한 없이 사용 가능하기 때문에 효용성 등을 판단하기 위한 승인 절차가 존재합니다,FALSE
근무환경 및 제도,휴가,연차휴가 플렉스팀의 연차유급휴가는 근로기준법을 준수합니다 신규 구성원은 입사일에 회계일1월 1일까지의 연차를 선부여 합니다 해당년에 부여된 연차를 초과해서 사용할 수 없습니다 퇴사 시에는 실제 만근일에 따라 재정산해서 연차유급휴가를 정산합니다 회계 년도 기준매년 1월 1일으로 15일을 부여하되 3년 이상 근속한 구성원에게는 매 2년마다 1일씩 가산합니다 연속 미출근일 5일 미만의 휴가는 별도의 승인이 필요없으며 미리 동료들에게 공유합니다 슬랙을 통해 조직 내 공유 휴가는 1분 단위로 사용가능합니다 연속해서 출근하지 않는 기간이 10일 이상이 되는 경우는 원칙적으로 휴가 사용이 불가능합니다 피치 못 할 사정건강 사유 등이 있는 경우에만 가능합니다 리프레시 목적으로 연속 10일 이상 진행되는 장기휴가는 3년 근속 리프레시 휴가로만 한정되어 있습니다 휴가 사용 기준 및 방식 연속 미출근일 5일 미만이고 휴가 사용일이 3일 미만 자율 사용 flex 휴가 신청을 통해서 자율적 사용 연속 미출근일이 5일 이상 승인 필요 flex 워크플로우 장기 휴가 신청 후 flex 휴가 신청 예시 휴일이 연속으로 3일이고 휴가를 2일 붙여서 사용하는 경우에 총 5일이 되어 승인 필요 휴일이 연속으로 5일이고 휴가를 1일 붙여서 사용하는 경우에 총 6일이 되어 승인 필요 휴가 사용일이 3일 이상 승인 필요 flex 워크플로우 장기 휴가 신청 후 flex 휴가 신청 휴가 사용일 기준 5일 초과 사용 불가 피치 못 할 사정이 있는 경우에만 가능 장기 휴가 사용 방법 장기 휴가 사용 1개월 전에 워크플로우 작성과 승인을 해주세요 사용 시 같은 조직 구성원에게 공유 해주세요 장기 휴가 신청 작성 시 승인에 대한 판단을 할 수 있도록 상세한 사유를 기재해주세요 생일휴가 구성원 본인 생일플렉스 등록기준일에 점심 먹고 사라지는 휴가를 부여합니다 생일 당일에만 사용이 가능합니다 생일 당일에 빨리 퇴근하는 목적으로만 사용할 수 있으며 다른 휴가와 붙여서 하루를 쉬는 목적으로 사용할 수 없습니다 원격과 연속해서 사용할 수 없습니다 생일이 휴일인 경우 다른 날에 사용할 수 없습니다 연차와 상관없이 부여되는 4시간 휴가입니다 경조휴가 경조사비 부모배우자자녀가 사망한 경우 5일의 휴가를 부여합니다 배우자 부모가 사망한 경우 5일의 휴가를 부여합니다 조부모형제자매가 사망한 경우 3일의 휴가를 부여합니다 배우자 출산의 경우 20일근무일 기준을 기준으로 3회 분할 사용이 가능합니다 남녀고용평등과 일가정 양립 지원에 관한 법률에 의해 지원합니다 출산한날로부터 120일이지나면 청구할 수 없습니다 결혼의 경우 근무일 기준 5일의 휴가 부여됩니다 경조사비 결혼하는 경우 축하금 100만원을 지급합니다 현금 자녀를 출산하는 경우 축하금 100만원을 지급합니다 현금 부모배우자자녀가 사망하는 경우 조의금 100만원을 지급합니다 현금 리프레쉬 휴가 3년 근속시 근무일 기준 10일의 휴가를 부여합니다 근무일 중 공휴일이 있는 경우 포함됩니다 리프레시 휴가는 매 3년마다 부여합니다 리프레쉬 휴가 기간 중에 이용할 수 있는 아난티Ananti 숙박권 2박 3일을 함께 제공합니다 최고의 숙소에서 리프레쉬 기간 동안 휴식할 수 있도록 제공됩니다 아난티 숙박은 워크플로우를 이용해서 따로 신청해주시면 됩니다 리프레쉬 휴가 기간 내에 숙박을 하시지 않는 경우에 다른 기간에는 이용하실 수 없습니다 휴가 사용 방법 안내 1 플렉스 휴가 내 휴가 접속 1 하단 이미지 휴가 일정 선택 1 시차 사용 시 해당일 설정하고 상세일정 편집에서 시간입력 선택 후 시작시간과 종료시간 지정 합니다 1 승인 요청하기 별도의 승인 필요 없이 요청하기 클릭 시 완료됩니다 1 동료 및 슬랙 채널에 공유합니다 FAQ,FALSE
근무환경 및 제도,7층 공간 이용 안내,복합기 등록이용 안내 7F 냉장고 운영안내 문서 세단기 이용 안내 문서 세단기는 작은 캔틴에 마련되어 있습니다 보안 문서 세단기에 파쇄 부탁드립니다 정수기 이용 안내 7층에 총 2대의 최신 얼음 정수기 비치 되어 있습니다 위생 관리를 위해 물받이에 남은 음료 버리지 말아주세요 unsupported is not supported 캔틴 이용 안내 7층 양쪽에 총 2개의 공간이 캔틴으로 마련되어 있습니다 업무에 필요한 물품이 구비되어 있습니다 볼펜 메모장 인쇄 종이 봉투 등등 만약 부족한 경우 슬랙 teamloungehelpdesk 에 culture team 멘션하여 해당 내용을 공유해주세요 치카룸 이용 안내 치카룸은 7층 코칭룸 근처에 남성 여성으로 구분되어 마련되어 있습니다 치약 칫솔은 구비되어 있으며 만약 부족한 경우 슬랙 teamloungehelpdesk 에 culture team 멘션하여 해당 내용을 공유해주세요 옷장신발장 이용 안내 옷장 신발장은 7층 출입구 양측에 비치되어 있습니다 오피스 생활 시 슬리퍼로 교체해주시길 권장합니다 구비된 슬리퍼는 외부 공간 사용을 지양합니다 옷장은 공용 사용 공간입니다 FAQ,FALSE
근무환경 및 제도,7F 냉장고 운영안내,Culture Team 이용 방법 냉장고 내부의 음식물은 늘 위생에 주의를 부탁드립니다 지금 당장 섭취하지 않는 먹다남은 음식물은 가급적 폐기를 부탁드립니다음식물 폐기는 8F Lounge에 마련되어있는 음식물처리함을 이용해 주세요 냉장이 필요한 음식에는 이름 냉장일자를 꼭 표기해 주세요 1주일이 경과하거나 냉장일자가 표기되지 않은 음식물은 모두 폐기하게 됩니다 지속적인 섭취를 위한 장기보존식에도 이름을 표기해 주세요 표기된 유통기한이 만료된 제품은 원칙적으로 폐기하도록 하겠습니다 7F의 냉장고는 Culture 팀에서 관리를 하고 있습니다 조금 귀찮다고 해서 남은 음식물을 냉장고에 방치하는 것은 지양해 주시면 감사하겠습니다 FAQ,FALSE
근무환경 및 제도,8층 공간 이용 안내,식사 공간 안내 쾌적한 업무 환경을 위해 7층에서는 식사를 금지하고 있습니다 8층 라운지에서 식사를 부탁드립니다 8층 회의실도 냄새를 유발하는 식품은 제한됩니다 음식물 쓰레기 처리 안내 음식물 쓰레기 배출이 어려우니 가급적 외부에서 식사를 권장합니다 8층 헬프데스크 옆 개수대에 마련된 음식물 쓰레기통에 음식물 쓰레기 처리를 부탁드립니다 뼈 계란 껍질 등 일반 쓰레기에 해당하는 물품은 분류하여 처리 부탁드립니다 남은 콜라 치킨 무도 별도로 냉장 보관하지 않고 분리하여 폐기해 주십시오 용기는 반드시 세척해서 버려주세요 플레이존 이용 안내 플레이존은 플렉스팀 구성원 모두 예약 없이 이용 가능 합니다 업무시간에는 사용을 지양합니다 사용 후 정리하는 것은 기본 원칙입니다 플레이존은 다음과 같이 마련되어 있습니다 탁구대 2대 포켓대 1대 스크린 골프 3대 릴렉스존 이용 안내 릴렉스존은 플렉스팀 구성원 모두 예약 없이 이용 가능 합니다 커튼 닫고 이용 부탁 드리며 이용 후 다른 구성원이 이용할 수 있도록 커튼을 열어주세요 샤워실 이용 안내 샤워실은 플렉스팀 구성원 모두 예약 없이 이용 가능 합니다 FAQ,FALSE
근무환경 및 제도,건물 내 이동,Culture Team 이용 안내 건물 내 이동 시 엘리베이터 또는 계단 이용을 부탁드립니다 엘리베이터 3대가 운영되어 혼잡도 낮지만 대기 시 효율적인 운영을 위해 한 줄 서기를 부탁드립니다 옥상 이동시 8층 계단을 이용해서 이동 가능합니다 옥상 내 흡연 구역 위치 FAQ,FALSE
근무환경 및 제도,냉/난방기 제어 안내,Culture Team 운영원칙 구성원들이 업무에 몰입할 수 있도록 쾌적한 환경을 조성합니다 불필요한 에너지 낭비를 막을 수 있도록 구성원 자율적인 절전을 부탁드립니다 냉난방기 가동방법 하절기6월9월 기간은 일과시간09001800동안 건물 자체 냉방이 가동됩니다 동절기11월3월 기간은 일과시간09001800동안 건물 자체 난방이 가동됩니다 건물 자체 냉난방 기간에 속하지 않거나 건물의 냉난방이 부족할시 자체 설치된 냉난방기를 가동하실 수 있습니다 방법 1 7층 8층 중앙출입구 측면의 제어시스템으로 이용 가능합니다 에어컨 제어 안내도에서 이용하실 실내기의 번호를 체크해 주세요 컨트롤 패널에서 이용하실 실내기의 번호를 눌러 주세요 컨트롤 패널 하단의 켜기 버튼을 누르면 작동됩니다 방법 2 각 구역에 비치된 휴대용 리모컨 이용냉난방기 사용이 끝난 후 꼭 전원 off 부탁드립니다 리모컨의 비치위치는 아래의 이미지를 참조하세요 사용하신 리모컨은 제자리에 부탁드려요 Synced Block FAQ Q 난방기가 작동되지 않는데 너무 더운 경우 어떻게 해야 하나요 A 본 건물은 단열 효과가 제법 좋아서인지 겨울에도 추위보다는 더위와 싸우게 되는 경우가 많습니다 그럴 시 창가쪽의 건물 냉난방기의 스피트 컨트롤러를 OFF해 주시면 건물의 난방기가 작동을 멈추게 됩니다 Q 냉방기 바람이 너무 직접적으로 오네요 윈드 바이져 설치가 어려울까요 A 홈그라운드에 설치된 냉난방기는 윈드 바이져가 내장된 제품입니다 사진상의 버튼을 이용하면 실내기 측면의 윈드 바이져의 각도록 크게 조절 가능합니다 그렇다고 다른 구성원을 향해 찬바람을 쏟아주시면 안되겠죠 모든 구성원이 Happy 한 각도를 찾아주세요 무풍모드시 바로 아랫사람에게 모든 바람이 쏟아지니 주의 부탁드립니다,FALSE
근무환경 및 제도,오피스 맵 소개,7층 구조 8층 구조 공간 이미지로 확인하기 FAQ Q 7층 구성원의 자리 위치는 어디서 찾을 수 있나요 A 스프레드시트를 확인 부탁 드립니다,FALSE
근무환경 및 제도,회의실 사용 가이드,Culture Team 회의실 안내 회의실 위치 8층 입구에서 오른쪽 방향에 위치해 있습니다 아래 배치도 참조 바닥에 Signage 표시 12인용 BASEBALL FOOTBALL VOLLEYBALL 3개 10인용 GOLF BASKETBALL HANDBALL 3개 8인용 ROWING PINGPONG TENNIS BOXING BADMINTON 5개 웨비나 방송촬영 전용 HOCKEY 1개 이용 방법 별도의 예약 없이 이용 가능합니다 예약시스템의 비효율노쇼 이른 회의 마침 등로 인해 예약시스템을 이용하지 않고 있습니다 커튼을 닫지 않고 이용하는 것을 권장합니다 회의실 사용 후에는 책상 리모컨 케이블 기타 비품을 정리하고 냉난방기의 전원을 OFF 한 후 퇴실을 부탁드립니다 게임기는 총 4대 비치 되어 있습니다 이용 후 정리를 부탁드립니다 플레이스테이션5 2대 BASEBALL ROWING에 설치 닌텐도 스위치 2대 GOLF BASKETBALL에 설치 중앙 회의실은 저녁 5시 이후 인터뷰 목적으로 이용될 수 있음을 안내 드립니다 주의 사항 회의실은 1인의 업무 공간으로 사용할 수 없습니다 환기 및 청결 등의 문제로 내부에서는 식사를 하지 않도록 권장합니다 구성원 모두 함께 사용하는 공간으로 서로 배려하여 쾌적한 공간을 유지합니다 FAQ Q 외부 고객 방문으로 인한 장기 회의가 예정되어 있는 경우 어떻게 해야 하나요 A 외부 고객 및 장기로 머무는 경우에는 사전에 Slack에 공유하고 회의실 문에 사용 목적 사용 기간 담당 구성원 명을 기입 한 출력물을 붙여주시면 됩니다,FALSE
근무환경 및 제도,flex lounge 이용 안내,Culture Team 이용 방법 라운지 운영 시간은 월목요일은 오전 8시 40분부터 오후 7시까지 금요일은 오전 8시 40분부터 오후 6시까지 운영됩니다 flex Lounge의 모든 메뉴는 사원증 또는 모바일 사원증으로만 tagging 결제 됩니다 1tag당 1000원에 해당하며 익월 급여에서 사용분이 차감됩니다 우유 얼음 탄산수 등은 무료로 제공됩니다 주류 이용은 오후 6시 이후 이용 가능합니다 라운지 음료는 기본적으로 개인이 준비해주신 다회용 컵에 음료가 제공됩니다 만약 컵을 가져오지 못한 경우 여분에 따라 라운지 컵에 제공되며 해당 컵은 8층 외 다른 공간으로 이동이 어려운 점 양해 부탁드려요 간식은 과일 견과류 아이스크림 수제쿠키 등이 준비됩니다 FAQ Q 라운지는 어떻게 주문 가능한가요 A 현장에서 주문 및 음료 수령을 원칙으로 하고 있습니다 Q 라운지 마감 후 물 얼음이 필요한 경우는 어떻게 해야 하나요 A 라운지 옆에 구비된 정수기 이용을 부탁드립니다 Q 음료를 tag하지 않고 무료로 제공할 예정은 없으신가요 A 라운지 운영계획시 무료제공을 하지 않았던 이유는 운영 비용측면 보다는 무료 제공시 낭비되는 음료가 많아질 수 있다는 부분이었습니다 구성원들께 부담이 되지 않는 정도에서 1tag1000원으로 설정하였습니다 Q tag의 비용은 어떻게 사용되나요 A Lounge는 각 구성원들에게 주어진 일정 복지비용으로 운영됩니다 여기에 여러분들께서 찍으신 tag의 금액을 합하여 1달간 운영 비용으로 쓰여진답니다 즉 회사의 수익이 아니라 추가 복지비용으로 쓰여지는점 알아주셨으면 좋겠습니다 Q 원두나 콜드브루도 구입가능한가요 A 네 가능합니다 승인 후 헬프데스크에서 수령해 주세요 원두 콜드브루 워크플로우구매요청라운지물품 티셔츠와 후디 등 굿즈 워크플로우구매요청플렉스굿즈,FALSE
